Player,ID,MVP,SB_MVP,SB_WIN,OPOY,DPOY,OROY,DROY,First_AP,Second_AP,Pro_Bowl
Troy Apke,2018109,0,0,0,0,0,0,0,0,0,0
Nick Nelson,2018110,0,0,0,0,0,0,0,0,0,0
Brian Allen,2018111,0,0,1,0,0,0,0,0,0,0
Mark Walton,2018112,0,0,0,0,0,0,0,0,0,0
DaeSean Hamilton,2018113,0,0,0,0,0,0,0,0,0,0
DaShawn Hand,2018114,0,0,0,0,0,0,0,0,0,0
Joel Iyiegbuniwe,2018115,0,0,0,0,0,0,0,0,0,0
Dorance Armstrong,2018116,0,0,0,0,0,0,0,0,0,0
Jordan Whitehead,2018117,0,0,1,0,0,0,0,0,0,0
Anthony Averett,2018118,0,0,0,0,0,0,0,0,0,0
Kyzir White,2018119,0,0,0,0,0,0,0,0,0,0
Will Dissly,2018120,0,0,0,0,0,0,0,0,0,0
Taron Johnson,2018121,0,0,0,0,0,0,0,0,1,0
Kenny Young,2018122,0,0,0,0,0,0,0,0,0,0
Durham Smythe,2018123,0,0,0,0,0,0,0,0,0,0
Armani Watts,2018124,0,0,1,0,0,0,0,0,0,0
Avonte Maddox,2018125,0,0,0,0,0,0,0,0,0,0
Ito Smith,2018126,0,0,0,0,0,0,0,0,0,0
Rick Leonard,2018127,0,0,0,0,0,0,0,0,0,0
Kentavius Street,2018128,0,0,0,0,0,0,0,0,0,0
Will Richardson,2018129,0,0,0,0,0,0,0,0,0,0
Josh Sweat,2018130,0,0,0,0,0,0,0,0,0,1
Kalen Ballage,2018131,0,0,0,0,0,0,0,0,0,0
Jaleel Scott,2018132,0,0,0,0,0,0,0,0,0,0
JMon Moore,2018133,0,0,0,0,0,0,0,0,0,0
Chase Edmonds,2018134,0,0,0,0,0,0,0,0,0,0
John FranklinMyers,2018135,0,0,0,0,0,0,0,0,0,0
Marquis Haynes,2018136,0,0,0,0,0,0,0,0,0,0
Dalton Schultz,2018137,0,0,0,0,0,0,0,0,0,0
Cole Madison,2018138,0,0,0,0,0,0,0,0,0,0
R J McIntosh,2018139,0,0,0,0,0,0,0,0,0,0
Maurice Hurst,2018140,0,0,0,0,0,0,0,0,0,0
Shaquem Griffin,2018141,0,0,0,0,0,0,0,0,0,0
D J Reed,2018142,0,0,0,0,0,0,0,0,0,0
JaWhaun Bentley,2018143,0,0,1,0,0,0,0,0,0,0
Justin Watson,2018144,0,0,3,0,0,0,0,0,0,0
Bilal Nichols,2018145,0,0,0,0,0,0,0,0,0,0
Tre Flowers,2018146,0,0,0,0,0,0,0,0,0,0
Micah Kiser,2018147,0,0,0,0,0,0,0,0,0,0
Marcus Allen,2018148,0,0,0,0,0,0,0,0,0,0
Michael Dickson,2018149,0,0,0,0,0,0,0,1,0,1
Genard Avery,2018150,0,0,0,0,0,0,0,0,0,0
Davontae Harris,2018151,0,0,0,0,0,0,0,0,0,0
Dane Cruikshank,2018152,0,0,0,0,0,0,0,0,0,0
Tyrell Crosby,2018153,0,0,0,0,0,0,0,0,0,0
Siran Neal,2018154,0,0,0,0,0,0,0,0,0,0
Scott Quessenberry,2018155,0,0,0,0,0,0,0,0,0,0
Troy Fumagalli,2018156,0,0,0,0,0,0,0,0,0,0
Tyler Conklin,2018157,0,0,0,0,0,0,0,0,0,0
Andrew Brown,2018158,0,0,0,0,0,0,0,0,0,0
Daurice Fountain,2018159,0,0,0,0,0,0,0,0,0,0
Ogbonnia Okoronkwo,2018160,0,0,1,0,0,0,0,0,0,0
Jermaine Carter,2018161,0,0,0,0,0,0,0,0,0,0
Jordan Lasley,2018162,0,0,0,0,0,0,0,0,0,0
Tim Settle,2018163,0,0,0,0,0,0,0,0,0,0
Natrell Jamerson,2018164,0,0,0,0,0,0,0,0,0,0
Jaylen Samuels,2018165,0,0,0,0,0,0,0,0,0,0
Wyatt Teller,2018166,0,0,0,0,0,0,0,0,2,3
Daniel Carlson,2018167,0,0,0,0,0,0,0,1,1,0
Jamarco Jones,2018168,0,0,0,0,0,0,0,0,0,0
Jordan Wilkins,2018169,0,0,0,0,0,0,0,0,0,0
Darius Phillips,2018170,0,0,0,0,0,0,0,0,0,0
Mike White,2018171,0,0,0,0,0,0,0,0,0,0
J K Scott,2018172,0,0,0,0,0,0,0,0,0,0
Johnny Townsend,2018173,0,0,0,0,0,0,0,0,0,0
Marquez ValdesScantling,2018174,0,0,2,0,0,0,0,0,0,0
Damion Ratley,2018175,0,0,0,0,0,0,0,0,0,0
John Kelly,2018176,0,0,0,0,0,0,0,0,0,0
Duke Ejiofor,2018177,0,0,0,0,0,0,0,0,0,0
Christian Sam,2018178,0,0,1,0,0,0,0,0,0,0
Parry Nickerson,2018179,0,0,0,0,0,0,0,0,0,0
Folorunso Fatukasi,2018180,0,0,0,0,0,0,0,0,0,0
Kylie Fitts,2018181,0,0,0,0,0,0,0,0,0,0
Chris Campbell,2018182,0,0,0,0,0,0,0,0,0,0
Sam Jones,2018183,0,0,0,0,0,0,0,0,0,0
Marcell Harris,2018184,0,0,0,0,0,0,0,0,0,0
Deon Cain,2018185,0,0,0,0,0,0,0,0,0,0
Jacob Martin,2018186,0,0,0,0,0,0,0,0,0,0
RayRay McCloud,2018187,0,0,0,0,0,0,0,0,0,0
Simeon Thomas,2018188,0,0,0,0,0,0,0,0,0,0
Kamrin Moore,2018189,0,0,0,0,0,0,0,0,0,0
DeShon Elliott,2018190,0,0,0,0,0,0,0,0,0,0
Dylan Cantrell,2018191,0,0,0,0,0,0,0,0,0,0
Jamil Demby,2018192,0,0,1,0,0,0,0,0,0,0
Chris Covington,2018193,0,0,0,0,0,0,0,0,0,0
Russell Gage,2018194,0,0,0,0,0,0,0,0,0,0
Sebastian JosephDay,2018195,0,0,1,0,0,0,0,0,0,0
Tremon Smith,2018196,0,0,0,0,0,0,0,0,0,0
Shaun Dion Hamilton,2018197,0,0,0,0,0,0,0,0,0,0
Kahlil McKenzie,2018198,0,0,0,0,0,0,0,0,0,0
Luke Falk,2018199,0,0,0,0,0,0,0,0,0,0
Foyesade Oluokun,2018200,0,0,0,0,0,0,0,0,0,0
Boston Scott,2018201,0,0,0,0,0,0,0,0,0,0
Jack Cichy,2018202,0,0,1,0,0,0,0,0,0,0
Tanner Lee,2018203,0,0,0,0,0,0,0,0,0,0
Trenton Cannon,2018204,0,0,0,0,0,0,0,0,0,0
Trevon Young,2018205,0,0,0,0,0,0,0,0,0,0
Matt Pryor,2018206,0,0,0,0,0,0,0,0,0,0
Equanimeous St Brown,2018207,0,0,0,0,0,0,0,0,0,0
Cedrick Wilson Jr,2018208,0,0,0,0,0,0,0,0,0,0
Cornell Armstrong,2018209,0,0,0,0,0,0,0,0,0,0
Braxton Berrios,2018210,0,0,1,0,0,0,0,1,0,0
Jordan Thomas,2018211,0,0,0,0,0,0,0,0,0,0
Greg Senat,2018212,0,0,1,0,0,0,0,0,0,0
Colby Gossett,2018213,0,0,0,0,0,0,0,0,0,0
Peter Kalambayi,2018214,0,0,0,0,0,0,0,0,0,0
Bradley Bozeman,2018215,0,0,0,0,0,0,0,0,0,0
Azeem Victor,2018216,0,0,0,0,0,0,0,0,0,0
Keishawn Bierria,2018217,0,0,0,0,0,0,0,0,0,0
Ade Aruna,2018218,0,0,0,0,0,0,0,0,0,0
Danny Etling,2018219,0,0,1,0,0,0,0,0,0,0
Alex McGough,2018220,0,0,0,0,0,0,0,0,0,0
Matthew Adams,2018221,0,0,0,0,0,0,0,0,0,0
Jermaine Kelly,2018222,0,0,0,0,0,0,0,0,0,0
Jullian Taylor,2018223,0,0,0,0,0,0,0,0,0,0
Javon Wims,2018224,0,0,0,0,0,0,0,0,0,0
Devante Downs,2018225,0,0,0,0,0,0,0,0,0,0
David Williams,2018226,0,0,0,0,0,0,0,0,0,0
Quentin Poling,2018227,0,0,0,0,0,0,0,0,0,0
Marcell Ateman,2018228,0,0,0,0,0,0,0,0,0,0
Jason Sanders,2018229,0,0,0,0,0,0,0,1,0,0
Leon Jacobs,2018230,0,0,0,0,0,0,0,0,0,0
Travin Howard,2018231,0,0,1,0,0,0,0,0,0,0
James Looney,2018232,0,0,0,0,0,0,0,0,0,0
Jordan Mailata,2018233,0,0,0,0,0,0,0,0,0,0
Andre Smith,2018234,0,0,0,0,0,0,0,0,0,0
Zaire Franklin,2018235,0,0,0,0,0,0,0,0,0,0
Bo Scarbrough,2018236,0,0,0,0,0,0,0,0,0,0
Nick Bawden,2018237,0,0,0,0,0,0,0,0,0,0
Zach Sieler,2018238,0,0,0,0,0,0,0,0,0,0
Hunter Bradley,2018239,0,0,0,0,0,0,0,0,0,0
Richie James,2018240,0,0,1,0,0,0,0,0,0,0
Greg Stroman,2018241,0,0,0,0,0,0,0,0,0,0
Kendrick Norton,2018242,0,0,0,0,0,0,0,0,0,0
Keion Crossen,2018243,0,0,1,0,0,0,0,0,0,0
Justin Lawler,2018244,0,0,1,0,0,0,0,0,0,0
Will Clapp,2018245,0,0,0,0,0,0,0,0,0,0
Joshua Frazier,2018246,0,0,0,0,0,0,0,0,0,0
Logan Cooke,2018247,0,0,0,0,0,0,0,0,0,0
Kendall Donnerson,2018248,0,0,0,0,0,0,0,0,0,0
Logan Woodside,2018249,0,0,0,0,0,0,0,0,0,0
Ryan Izzo,2018250,0,0,1,0,0,0,0,0,0,0
Justin Jackson,2018251,0,0,0,0,0,0,0,0,0,0
Rod Taylor,2018252,0,0,0,0,0,0,0,0,0,0
Auden Tate,2018253,0,0,0,0,0,0,0,0,0,0
Korey Cunningham,2018254,0,0,0,0,0,0,0,0,0,0
Austin Proehl,2018255,0,0,0,0,0,0,0,0,0,0
Trey Quinn,2018256,0,0,0,0,0,0,0,0,0,0
Kyler Murray,2019001,0,0,0,0,0,1,0,0,0,2
Nick Bosa,2019002,0,0,0,0,1,0,1,1,0,4
Quinnen Williams,2019003,0,0,0,0,0,0,0,1,0,2
Clelin Ferrell,2019004,0,0,0,0,0,0,0,0,0,0
Devin White,2019005,0,0,1,0,0,0,0,0,1,1
Daniel Jones,2019006,0,0,0,0,0,0,0,0,0,0
Josh Allen,2019007,0,0,0,0,0,0,0,0,0,2
T J Hockenson,2019008,0,0,0,0,0,0,0,0,0,2
Ed Oliver,2019009,0,0,0,0,0,0,0,0,0,0
Devin Bush,2019010,0,0,0,0,0,0,0,0,0,0
Jonah Williams,2019011,0,0,0,0,0,0,0,0,0,0
Rashan Gary,2019012,0,0,0,0,0,0,0,0,0,0
Christian Wilkins,2019013,0,0,0,0,0,0,0,0,0,0
Chris Lindstrom,2019014,0,0,0,0,0,0,0,0,2,2
Dwayne Haskins,2019015,0,0,0,0,0,0,0,0,0,0
Brian Burns,2019016,0,0,0,0,0,0,0,0,0,2
Dexter Lawrence,2019017,0,0,0,0,0,0,0,0,2,2
Garrett Bradbury,2019018,0,0,0,0,0,0,0,0,0,0
Jeffery Simmons,2019019,0,0,0,0,0,0,0,0,2,2
Noah Fant,2019020,0,0,0,0,0,0,0,0,0,0
Darnell Savage,2019021,0,0,0,0,0,0,0,0,0,0
Andre Dillard,2019022,0,0,0,0,0,0,0,0,0,0
Tytus Howard,2019023,0,0,0,0,0,0,0,0,0,0
Josh Jacobs,2019024,0,0,0,0,0,0,0,1,0,2
Marquise Brown,2019025,0,0,0,0,0,0,0,0,0,0
Montez Sweat,2019026,0,0,0,0,0,0,0,0,0,1
Johnathan Abram,2019027,0,0,0,0,0,0,0,0,0,0
Jerry Tillery,2019028,0,0,0,0,0,0,0,0,0,0
L J Collier,2019029,0,0,0,0,0,0,0,0,0,0
Deandre Baker,2019030,0,0,0,0,0,0,0,0,0,0
Kaleb McGary,2019031,0,0,0,0,0,0,0,0,0,0
NKeal Harry,2019032,0,0,0,0,0,0,0,0,0,0
Byron Murphy,2019033,0,0,0,0,0,0,0,0,0,0
Rock YaSin,2019034,0,0,0,0,0,0,0,0,0,0
Jawaan Taylor,2019035,0,0,1,0,0,0,0,0,0,0
Deebo Samuel,2019036,0,0,0,0,0,0,0,1,0,1
Greg Little,2019037,0,0,0,0,0,0,0,0,0,0
Cody Ford,2019038,0,0,0,0,0,0,0,0,0,0
Sean MurphyBunting,2019039,0,0,1,0,0,0,0,0,0,0
Trayvon Mullen,2019040,0,0,0,0,0,0,0,0,0,0
Dalton Risner,2019041,0,0,0,0,0,0,0,0,0,0
Drew Lock,2019042,0,0,0,0,0,0,0,0,0,0
Jahlani Tavai,2019043,0,0,0,0,0,0,0,0,0,0
Elgton Jenkins,2019044,0,0,0,0,0,0,0,0,0,2
Joejuan Williams,2019045,0,0,0,0,0,0,0,0,0,0
Greedy Williams,2019046,0,0,0,0,0,0,0,0,0,0
Marquise Blair,2019047,0,0,0,0,0,0,0,0,0,0
Erik McCoy,2019048,0,0,0,0,0,0,0,0,0,1
Ben Banogu,2019049,0,0,0,0,0,0,0,0,0,0
Irv Smith Jr,2019050,0,0,0,0,0,0,0,0,0,0
A J Brown,2019051,0,0,0,0,0,0,0,0,2,3
Drew Sample,2019052,0,0,0,0,0,0,0,0,0,0
Miles Sanders,2019053,0,0,0,0,0,0,0,0,0,1
Lonnie Johnson Jr,2019054,0,0,0,0,0,0,0,0,0,0
Max Scharping,2019055,0,0,0,0,0,0,0,0,0,0
Mecole Hardman,2019056,0,0,3,0,0,0,0,0,1,1
J J ArcegaWhiteside,2019057,0,0,0,0,0,0,0,0,0,0
Trysten Hill,2019058,0,0,0,0,0,0,0,0,0,0
Parris Campbell,2019059,0,0,0,0,0,0,0,0,0,0
Nasir Adderley,2019060,0,0,0,0,0,0,0,0,0,0
Taylor Rapp,2019061,0,0,1,0,0,0,0,0,0,0
Andy Isabella,2019062,0,0,0,0,0,0,0,0,0,0
Juan Thornhill,2019063,0,0,2,0,0,0,0,0,0,0
DK Metcalf,2019064,0,0,0,0,0,0,0,0,1,2
Zach Allen,2019065,0,0,0,0,0,0,0,0,0,0
Diontae Johnson,2019066,0,0,0,0,0,0,0,0,1,1
Jalen Hurd,2019067,0,0,0,0,0,0,0,0,0,0
Jachai Polite,2019068,0,0,0,0,0,0,0,0,0,0
Josh Oliver,2019069,0,0,0,0,0,0,0,0,0,0
Darrell Henderson,2019070,0,0,1,0,0,0,0,0,0,0
DreMont Jones,2019071,0,0,0,0,0,0,0,0,0,0
Germaine Pratt,2019072,0,0,0,0,0,0,0,0,0,0
David Montgomery,2019073,0,0,0,0,0,0,0,0,0,0
Devin Singletary,2019074,0,0,0,0,0,0,0,0,0,0
Jace Sternberger,2019075,0,0,0,0,0,0,0,0,0,0
Terry McLaurin,2019076,0,0,0,0,0,0,0,0,0,1
Chase Winovich,2019077,0,0,0,0,0,0,0,0,0,0
Michael Deiter,2019078,0,0,0,0,0,0,0,0,0,0
David Long,2019079,0,0,1,0,0,0,0,0,0,0
Sione Takitaki,2019080,0,0,0,0,0,0,0,0,0,0
Will Harris,2019081,0,0,0,0,0,0,0,0,0,0
Nate Davis,2019082,0,0,0,0,0,0,0,0,0,0
Justin Layne,2019083,0,0,0,0,0,0,0,0,0,0
Khalen Saunders,2019084,0,0,2,0,0,0,0,0,0,0
Jaylon Ferguson,2019085,0,0,0,0,0,0,0,0,0,0
Kahale Warring,2019086,0,0,0,0,0,0,0,0,0,0
Damien Harris,2019087,0,0,0,0,0,0,0,0,0,0
Cody Barton,2019088,0,0,0,0,0,0,0,0,0,0
Bobby Okereke,2019089,0,0,0,0,0,0,0,0,0,0
Connor McGovern,2019090,0,0,0,0,0,0,0,0,0,0
Trey Pipkins,2019091,0,0,0,0,0,0,0,0,0,0
Chuma Edoga,2019092,0,0,0,0,0,0,0,0,0,0
Miles Boykin,2019093,0,0,0,0,0,0,0,0,0,0
Jamel Dean,2019094,0,0,1,0,0,0,0,0,0,0
Oshane Ximines,2019095,0,0,0,0,0,0,0,0,0,0
Dawson Knox,2019096,0,0,0,0,0,0,0,0,0,1
Bobby Evans,2019097,0,0,1,0,0,0,0,0,0,0
Quincy Williams,2019098,0,0,0,0,0,0,0,1,0,0
Mike Edwards,2019099,0,0,2,0,0,0,0,0,0,0
Will Grier,2019100,0,0,0,0,0,0,0,0,0,0
Yodny Cajuste,2019101,0,0,0,0,0,0,0,0,0,0
Alexander Mattison,2019102,0,0,0,0,0,0,0,0,0,0
Hakeem Butler,2019103,0,0,0,0,0,0,0,0,0,0
Ryan Finley,2019104,0,0,0,0,0,0,0,0,0,0
C J GardnerJohnson,2019105,0,0,0,0,0,0,0,0,0,0
Maxx Crosby,2019106,0,0,0,0,0,0,0,0,2,3
Anthony Nelson,2019107,0,0,1,0,0,0,0,0,0,0
Julian Love,2019108,0,0,0,0,0,0,0,0,0,1
Khari Willis,2019109,0,0,0,0,0,0,0,0,0,0
Mitch Wishnowsky,2019110,0,0,0,0,0,0,0,0,0,0
Kendall Sheffield,2019111,0,0,0,0,0,0,0,0,0,0
Bryce Love,2019112,0,0,0,0,0,0,0,0,0,0
Justice Hill,2019113,0,0,0,0,0,0,0,0,0,0
Dru Samia,2019114,0,0,0,0,0,0,0,0,0,0
Christian Miller,2019115,0,0,0,0,0,0,0,0,0,0
Amani Hooker,2019116,0,0,0,0,0,0,0,0,0,0
Austin Bryant,2019117,0,0,0,0,0,0,0,0,0,0
Hjalte Froholdt,2019118,0,0,0,0,0,0,0,0,0,0
Sheldrick Redwine,2019119,0,0,0,0,0,0,0,0,0,0
Gary Jennings Jr,2019120,0,0,0,0,0,0,0,0,0,0
Trevon Wesco,2019121,0,0,0,0,0,0,0,0,0,0
Benny Snell,2019122,0,0,0,0,0,0,0,0,0,0
Ben Powers,2019123,0,0,0,0,0,0,0,0,0,0
Phil Haynes,2019124,0,0,0,0,0,0,0,0,0,0
Renell Wren,2019125,0,0,0,0,0,0,0,0,0,0
Riley Ridley,2019126,0,0,0,0,0,0,0,0,0,0
Iman Marshall,2019127,0,0,0,0,0,0,0,0,0,0
Tony Pollard,2019128,0,0,0,0,0,0,0,0,0,1
Isaiah Johnson,2019129,0,0,0,0,0,0,0,0,0,0
Drue Tranquill,2019130,0,0,1,0,0,0,0,0,0,0
Wes Martin,2019131,0,0,0,0,0,0,0,0,0,0
Ugo Amadi,2019132,0,0,1,0,0,0,0,0,0,0
Jarrett Stidham,2019133,0,0,0,0,0,0,0,0,0,0
Greg Gaines,2019134,0,0,1,0,0,0,0,0,0,0
John Cominsky,2019135,0,0,0,0,0,0,0,0,0,0
Michael Jordan,2019136,0,0,0,0,0,0,0,0,0,0
Foster Moreau,2019137,0,0,0,0,0,0,0,0,0,0
Shareef Miller,2019138,0,0,0,0,0,0,0,0,0,0
Deionte Thompson,2019139,0,0,0,0,0,0,0,0,0,0
Ryquell Armstead,2019140,0,0,0,0,0,0,0,0,0,0
Zach Gentry,2019141,0,0,0,0,0,0,0,0,0,0
Ben BurrKirven,2019142,0,0,0,0,0,0,0,0,0,0
Ryan Connelly,2019143,0,0,0,0,0,0,0,0,0,0
Marvell Tell,2019144,0,0,0,0,0,0,0,0,0,0
Matt Gay,2019145,0,0,1,0,0,0,0,0,0,1
Amani Oruwariye,2019146,0,0,0,0,0,0,0,0,0,0
Vosean Joseph,2019147,0,0,0,0,0,0,0,0,0,0
Dre Greenlaw,2019148,0,0,0,0,0,0,0,0,0,0
Hunter Renfrow,2019149,0,0,0,0,0,0,0,0,0,1
Kingsley Keke,2019150,0,0,0,0,0,0,0,0,0,0
Andrew Van Ginkel,2019151,0,0,0,0,0,0,0,0,0,0
Qadree Ollison,2019152,0,0,0,0,0,0,0,0,0,0
Ross Pierschbacher,2019153,0,0,0,0,0,0,0,0,0,0
Jordan Scarlett,2019154,0,0,0,0,0,0,0,0,0,0
Mack Wilson,2019155,0,0,0,0,0,0,0,0,0,0
Justin Hollins,2019156,0,0,1,0,0,0,0,0,0,0
Blake Cashman,2019157,0,0,0,0,0,0,0,0,0,0
Michael Jackson,2019158,0,0,0,0,0,0,0,0,0,0
Byron Cowart,2019159,0,0,0,0,0,0,0,0,0,0
Daylon Mack,2019160,0,0,0,0,0,0,0,0,0,0
Charles Omenihu,2019161,0,0,1,0,0,0,0,0,0,0
Cameron Smith,2019162,0,0,0,0,0,0,0,0,0,0
Jake Bailey,2019163,0,0,0,0,0,0,0,1,0,1
E J Speed,2019164,0,0,0,0,0,0,0,0,0,0
Joe Jackson,2019165,0,0,0,0,0,0,0,0,0,0
Easton Stick,2019166,0,0,0,0,0,0,0,0,0,0
Clayton Thorson,2019167,0,0,0,0,0,0,0,0,0,0
DAndre Walker,2019168,0,0,0,0,0,0,0,0,0,0
David Edwards,2019169,0,0,1,0,0,0,0,0,0,0
Austin Seibert,2019170,0,0,0,0,0,0,0,0,0,0
Darius Slayton,2019171,0,0,0,0,0,0,0,0,0,0
Jordan Miller,2019172,0,0,0,0,0,0,0,0,0,0
Cole Holcomb,2019173,0,0,0,0,0,0,0,0,0,0
KeeSean Johnson,2019174,0,0,0,0,0,0,0,0,0,0
Sutton Smith,2019175,0,0,0,0,0,0,0,0,0,0
Kaden Smith,2019176,0,0,0,0,0,0,0,0,0,0
Saquan Hampton,2019177,0,0,0,0,0,0,0,0,0,0
Gardner Minshew,2019178,0,0,0,0,0,0,0,0,0,1
Lamont Gaillard,2019179,0,0,0,0,0,0,0,0,0,0
Corey Ballentine,2019180,0,0,0,0,0,0,0,0,0,0
Jaquan Johnson,2019181,0,0,0,0,0,0,0,0,0,0
Trayveon Williams,2019182,0,0,0,0,0,0,0,0,0,0
Justin Skule,2019183,0,0,0,0,0,0,0,0,0,0
Travis Fulgham,2019184,0,0,0,0,0,0,0,0,0,0
Kadar Hollman,2019185,0,0,0,0,0,0,0,0,0,0
Ty Johnson,2019186,0,0,0,0,0,0,0,0,0,0
Juwann Winfree,2019187,0,0,0,0,0,0,0,0,0,0
David Long Jr,2019188,0,0,0,0,0,0,0,0,0,0
Drew Forbes,2019189,0,0,0,0,0,0,0,0,0,0
Armon Watts,2019190,0,0,0,0,0,0,0,0,0,0
Marcus Epps,2019191,0,0,0,0,0,0,0,0,0,0
Isaiah Buggs,2019192,0,0,1,0,0,0,0,0,0,0
Oli Udoh,2019193,0,0,0,0,0,0,0,0,0,0
Dexter Williams,2019194,0,0,0,0,0,0,0,0,0,0
Xavier Crawford,2019195,0,0,0,0,0,0,0,0,0,0
Blessuan Austin,2019196,0,0,0,0,0,0,0,0,0,0
Trace McSorley,2019197,0,0,0,0,0,0,0,0,0,0
Tim Harris,2019198,0,0,0,0,0,0,0,0,0,0
Gerri Green,2019199,0,0,0,0,0,0,0,0,0,0
Emeke Egbule,2019200,0,0,0,0,0,0,0,0,0,0
Rashad Fenton,2019201,0,0,1,0,0,0,0,0,0,0
Isaiah Prince,2019202,0,0,0,0,0,0,0,0,0,0
Marcus Green,2019203,0,0,0,0,0,0,0,0,0,0
Travis Homer,2019204,0,0,0,0,0,0,0,0,0,0
Duke Shelley,2019205,0,0,0,0,0,0,0,0,0,0
Kelvin Harmon,2019206,0,0,0,0,0,0,0,0,0,0
Ulysees Gilbert III,2019207,0,0,0,0,0,0,0,0,0,0
Scotty Miller,2019208,0,0,1,0,0,0,0,0,0,0
Demarcus Christmas,2019209,0,0,0,0,0,0,0,0,0,0
Deshaun Davis,2019210,0,0,0,0,0,0,0,0,0,0
Rodney Anderson,2019211,0,0,0,0,0,0,0,0,0,0
Dennis Daley,2019212,0,0,0,0,0,0,0,0,0,0
Donovan Wilson,2019213,0,0,0,0,0,0,0,0,0,0
Darwin Thompson,2019214,0,0,1,0,0,0,0,0,0,0
Terry Beckner,2019215,0,0,0,0,0,0,0,0,0,0
Nick Allegretti,2019216,0,0,3,0,0,0,0,0,0,0
Kris Boyd,2019217,0,0,0,0,0,0,0,0,0,0
Mike Weber,2019218,0,0,1,0,0,0,0,0,0,0
Derwin Gray,2019219,0,0,0,0,0,0,0,0,0,0
Cullen Gillaspia,2019220,0,0,0,0,0,0,0,0,0,0
Donnie Lewis,2019221,0,0,0,0,0,0,0,0,0,0
Kerrith Whyte,2019222,0,0,0,0,0,0,0,0,0,0
Jordan Brown,2019223,0,0,0,0,0,0,0,0,0,0
Isaac Nauta,2019224,0,0,0,0,0,0,0,0,0,0
Darryl Johnson,2019225,0,0,0,0,0,0,0,0,0,0
Ty Summers,2019226,0,0,0,0,0,0,0,0,0,0
Jimmy Moreland,2019227,0,0,0,0,0,0,0,0,0,0
Tommy Sweeney,2019228,0,0,0,0,0,0,0,0,0,0
P J Johnson,2019229,0,0,0,0,0,0,0,0,0,0
Quinton Bell,2019230,0,0,1,0,0,0,0,0,0,0
Alizé Mack,2019231,0,0,0,0,0,0,0,0,0,0
George AsafoAdjei,2019232,0,0,0,0,0,0,0,0,0,0
Chandler Cox,2019233,0,0,0,0,0,0,0,0,0,0
Myles Gaskin,2019234,0,0,0,0,0,0,0,0,0,0
Dontavius Russell,2019235,0,0,0,0,0,0,0,0,0,0
John Ursua,2019236,0,0,0,0,0,0,0,0,0,0
Terry Godwin,2019237,0,0,0,0,0,0,0,0,0,0
Stephen Denmark,2019238,0,0,0,0,0,0,0,0,0,0
Dillon Mitchell,2019239,0,0,0,0,0,0,0,0,0,0
Jackson Barton,2019240,0,0,1,0,0,0,0,0,0,0
Jalen Jelks,2019241,0,0,0,0,0,0,0,0,0,0
Cortez Broughton,2019242,0,0,0,0,0,0,0,0,0,0
Nick Scott,2019243,0,0,1,0,0,0,0,0,0,0
Kaden Elliss,2019244,0,0,0,0,0,0,0,0,0,0
Chris Slayton,2019245,0,0,0,0,0,0,0,0,0,0
Javon Patterson,2019246,0,0,0,0,0,0,0,0,0,0
Bisi Johnson,2019247,0,0,0,0,0,0,0,0,0,0
Joshua Miles,2019248,0,0,0,0,0,0,0,0,0,0
Michael Dogbe,2019249,0,0,0,0,0,0,0,0,0,0
Austin Cutting,2019250,0,0,0,0,0,0,0,0,0,0
Dakota Allen,2019251,0,0,0,0,0,0,0,0,0,0
Ken Webster,2019252,0,0,0,0,0,0,0,0,0,0
Jordan Brailford,2019253,0,0,0,0,0,0,0,0,0,0
Caleb Wilson,2019254,0,0,0,0,0,0,0,0,0,0
Joe Burrow,2020001,0,0,0,0,0,0,0,0,0,1
Chase Young,2020002,0,0,0,0,0,0,1,0,0,1
Jeff Okudah,2020003,0,0,0,0,0,0,0,0,0,0
Andrew Thomas,2020004,0,0,0,0,0,0,0,0,1,0
Tua Tagovailoa,2020005,0,0,0,0,0,0,0,0,0,1
Justin Herbert,2020006,0,0,0,0,0,1,0,0,0,1
Derrick Brown,2020007,0,0,0,0,0,0,0,0,0,1
Isaiah Simmons,2020008,0,0,0,0,0,0,0,0,0,0
C J Henderson,2020009,0,0,0,0,0,0,0,0,0,0
Jedrick Wills,2020010,0,0,0,0,0,0,0,0,0,0
Mekhi Becton,2020011,0,0,0,0,0,0,0,0,0,0
Henry Ruggs,2020012,0,0,0,0,0,0,0,0,0,0
Tristan Wirfs,2020013,0,0,1,0,0,0,0,1,1,3
Javon Kinlaw,2020014,0,0,0,0,0,0,0,0,0,0
Jerry Jeudy,2020015,0,0,0,0,0,0,0,0,0,0
A J Terrell,2020016,0,0,0,0,0,0,0,0,1,0
CeeDee Lamb,2020017,0,0,0,0,0,0,0,1,1,3
Austin Jackson,2020018,0,0,0,0,0,0,0,0,0,0
Damon Arnette,2020019,0,0,0,0,0,0,0,0,0,0
KLavon Chaisson,2020020,0,0,0,0,0,0,0,0,0,0
Jalen Reagor,2020021,0,0,0,0,0,0,0,0,0,0
Justin Jefferson,2020022,0,0,0,1,0,0,0,1,2,3
Kenneth Murray,2020023,0,0,0,0,0,0,0,0,0,0
Cesar Ruiz,2020024,0,0,0,0,0,0,0,0,0,0
Brandon Aiyuk,2020025,0,0,0,0,0,0,0,0,1,0
Jordan Love,2020026,0,0,0,0,0,0,0,0,0,0
